Area_m2,Grade,Surface_Ty,Damage_Typ,Damage_Wid,Length,NSG_REFERE,NE_ID_OF,NE_DESCR,LOCALITY
38.524968,Grade 3 Mid Life,Bituminous,"Ironwork Deterioration, Fretting",9.442449615,4.08110052,45802285,4744875,ROAD A1237 FROM WIGGINTON ROAD ROUNDABOUT UP TO AND INCLUDING HAXBY ROAD ROUNDABOUT,NEW EARSWICK
7.939887,Grade 3 Mid Life,Bituminous,"Patching, Chipping Loss",4.635937094,1.71309476,45801578,4744653,LOWTHER STREET,GUILDHALL
50.700783,Grade 2 Signs of Surface Wear,Bituminous,Fretting - Joint,5.675819082,8.93508029,34200365,4744781,NABURN LANE,FULFORD
59.391143,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting",5.204438969,11.41485718,33301056,4744575,GATELAND CLOSE,HAXBY
40.177582,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting, Ironwork Deterioration",5.818155509,6.90750597,33301178,4744530,PLOUGHMANS LANE,HAXBY
62.556626,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting - Joint",5.225675635,11.9739727,45801445,4744666,HANSOM PLACE,BOOTHAM
10.273705,Grade 3 Mid Life,Bituminous,"Chipping Loss, Patching, Cracking - Coarse Cracking, Cracking - Wheel Track, Fretting",5.710165245,1.79964992,45801822,4744728,TERRY AVENUE,BISHOPHILL
25.679468,Grade 1 Free From Defects,Bituminous,,5.324029966,4.82467887,33301116,4744598,LONG FURROW,HAXBY
29.81288999,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Crazing, Cracking - Wheel Track Crazing, Cracking - Coarse Cracking, Fretting, Cracking - Wheel Track, Chipping Loss",7.707754804,3.86886645,45801216,8236433,BRIGGS STREET,BOOTHAM
39.06342099,Grade 5 Structurally Impaired,HRA,"Cracking - Wheel Track Crazing, Cracking - Crazing, Subsidence, Patching, Fretting, Cracking - Wheel Track, Cracking - Coarse Cracking, Cracking - Longitudinal, Chipping Loss",6.5165898,5.99594828,45801857,8236420,VYNER STREET,BOOTHAM
20.175626,Grade 2 Signs of Surface Wear,Bituminous,"Vegetation, Ironwork Deterioration, Chipping Loss",5.237476903,3.85325535,33301116,4744598,LONG FURROW,HAXBY
51.9082,Grade 5 Structurally Impaired,Bituminous,"Cracking - Wheel Track Crazing, Cracking - Crazing, Subsidence, Fretting, Chipping Loss, Cracking - Arc Cracking",3.775478776,13.7523447,82641983,4744820,NABURN LANE TO NABURN LODGE,NABURN
18.194261,Grade 3 Mid Life,Bituminous,"Chipping Loss, Patching",3.874020751,4.69769805,34200191,4744290,MOOR LANE,NABURN
15.53966999,Grade 5 Structurally Impaired,HRA,"Cracking - Wheel Track, Cracking - Wheel Track Crazing, Cracking - Crazing, Fretting, Ironwork Deterioration, Reinstatement, Patching, Subsidence, Cracking - Coarse Cracking, Chipping Loss",6.485231993,2.39675833,45801857,8236420,VYNER STREET,BOOTHAM
14.482843,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Reinstatement, Fretting, Cracking - Coarse Cracking, Cracking - Arc Cracking, Cracking - Wheel Track, Ironwork Deterioration",5.370473582,2.69742058,45801216,8236433,BRIGGS STREET,BOOTHAM
35.430602,Grade 3 Mid Life,Bituminous,"Chipping Loss, Cracking - Longitudinal, Cracking - Wheel Track, Fretting",5.887261447,6.0198824,33301178,4744530,PLOUGHMANS LANE,HAXBY
42.67588099,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting",4.740393081,9.00514317,33301200,4744567,SANDRINGHAM CLOSE,HAXBY
21.647901,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Fretting, Ironwork Deterioration, Cracking - Arc Cracking, Chipping Loss, Vegetation",5.050439601,4.28754859,33301200,4744567,SANDRINGHAM CLOSE,HAXBY
25.785485,Grade 3 Mid Life,HRA,"Subsidence, Patching, Cracking - Coarse Cracking, Cracking - Wheel Track, Fretting - Joint, Fretting, Chipping Loss",6.078696859,4.24296762,45801842,4744682,TOWNEND STREET,GUILDHALL
25.838042,Grade 5 Structurally Impaired,HRA,"Subsidence, Cracking - Coarse Cracking, Cracking - Wheel Track, Fretting, Fretting - Joint, Ironwork Deterioration, Patching, Cracking - Wheel Track Crazing, Cracking - Crazing, Chipping Loss",6.436766244,4.01513188,45801857,8236420,VYNER STREET,BOOTHAM
178.189707,Grade 1 Free From Defects,Bituminous,,9.391929952,18.97752808,82642305,4744550,ROAD A64 FROM COPMANTHORPE JUNCTION TO NABURN LANE,COPMANTHORPE
15.65396499,Grade 4 Functionally Impaired,Bituminous,"Fretting, Patching, Cracking - Coarse Cracking, Vegetation, Ironwork Deterioration, Cracking - Wheel Track, Subsidence, Chipping Loss",24.83380192,0.63050811,45801574,7417487,LOWER EBOR STREET,KNAVESMIRE
37.90990399,Grade 1 Free From Defects,Bituminous,,7.115534994,5.32926965,33301098,4744147,KIRKCROFT,WIGGINTON
11.787087,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting, Ironwork Deterioration, Vegetation, Patching",5.95272981,1.98067462,33301178,4744530,PLOUGHMANS LANE,HAXBY
48.836547,Grade 4 Functionally Impaired,Bituminous,"Fretting, Subsidence, Reinstatement, Patching, Cracking - Wheel Track, Chipping Loss, Cracking - Coarse Cracking",7.579683632,6.44468078,45801301,4744659,DEANGATE,GUILDHALL
73.05752699,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Wheel Track Crazing, Cracking - Crazing, Cracking - Coarse Cracking, Cracking - Wheel Track, Patching, Fretting, Chipping Loss",4.811220747,15.18903322,33301135,4744549,MINSTER CLOSE,WIGGINTON
22.396753,Grade 3 Mid Life,Bituminous,"Reinstatement, Cracking - Longitudinal, Cracking - Wheel Track, Fretting - Joint, Chipping Loss, Fretting",6.408426496,3.49577337,45801822,4744629,TERRY AVENUE,BISHOPHILL
13.082406,Grade 3 Mid Life,Bituminous,"Cracking - Coarse Cracking, Cracking - Wheel Track, Cracking - Transverse",8.106251822,1.61427386,45802043,4744633,SKELDERGATE BRIDGE,BISHOPHILL
51.008257,Grade 3 Mid Life,Bituminous,"Subsidence, Patching, Cracking - Longitudinal, Cracking - Wheel Track, Cracking - Coarse Cracking, Fretting, Fretting - Joint",6.640115865,7.68398769,45802145,4744501,THE VILLAGE,HAXBY
39.244266,Grade 3 Mid Life,Bituminous,"Chipping Loss, Patching, Cracking - Wheel Track, Cracking - Coarse Cracking, Fretting, Cracking - Transverse",4.495863228,8.73108311,45801703,4744627,PILGRIM STREET,GUILDHALL
24.263157,Grade 3 Mid Life,Bituminous,"Chipping Loss, Reinstatement, Cracking - Transverse, Cracking - Coarse Cracking, Fretting - Joint, Cracking - Wheel Track",6.211443533,3.90718859,45801822,4744629,TERRY AVENUE,BISHOPHILL
14.32445399,Grade 3 Mid Life,Bituminous,"Subsidence, Reinstatement, Cracking - Transverse, Chipping Loss",7.707470751,1.85897583,45801301,4744659,DEANGATE,GUILDHALL
80.23580499,Grade 1 Free From Defects,Bituminous,,9.014571111,8.90298268,45802823,5578202,SHOPPING CENTRE MCARTHUR GLEN FROM ST NICHOLAS AVENUE,
71.04795599,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting, Fretting - Joint, Cracking - Wheel Track, Cracking - Longitudinal",8.702600506,8.1660932,33302152,12540717,HUNTINGTON ROAD,HUNTINGTON
63.890067,Grade 5 Structurally Impaired,Concrete,"Subsidence, Patching, Cracking - Coarse Cracking, Concrete Joint Deterioration, Ironwork Deterioration, Fretting, Cracking - Wheel Track, Cracking - Longitudinal, Chipping Loss, Cracking - Arc Cracking",7.706628454,8.29258702,33301252,4744485,WESTFIELD CLOSE,WIGGINTON
4.663306,Grade 4 Functionally Impaired,Bituminous,"Fretting, Subsidence, Cracking - Wheel Track, Chipping Loss",3.041549858,1.53356987,45801578,4744653,LOWTHER STREET,GUILDHALL
29.267503,Grade 3 Mid Life,Cobblestone Setts,"Subsidence, Broken Flags or Block",4.368442195,6.70141159,45801274,4744673,COLLEGE STREET,GUILDHALL
31.96520599,Grade 3 Mid Life,Bituminous,"Fatting, Patching, Fretting, Ironwork Deterioration, Cracking - Fine Cracking, Cracking - Transverse",7.655704002,4.17652423,33301140,4744506,MOOR LANE,HAXBY
7.970463,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Fretting, Ironwork Deterioration, Cracking - Arc Cracking, Cracking - Wheel Track, Chipping Loss, Vegetation",5.129674711,1.55423376,33301051,4744604,FOXCROFT,HAXBY
133.562457,Grade 3 Mid Life,Bituminous,"Reinstatement, Chipping Loss",6.685396229,19.98328435,45801822,4744629,TERRY AVENUE,BISHOPHILL
73.85535799,Grade 3 Mid Life,Bituminous,"Fatting, Chipping Loss",6.042074346,12.22689476,33301031,4745603,CROSSMOOR LANE,HAXBY
16.033335,Grade 3 Mid Life,Bituminous,"Reinstatement, Patching, Chipping Loss, Subsidence",4.286116303,3.74170668,45801247,4744676,CASTLEGATE,GUILDHALL
46.20651099,Grade 3 Mid Life,Bituminous,"Fatting, Patching, Cracking - Transverse",7.167218484,6.44874456,33301140,4744506,MOOR LANE,HAXBY
31.954827,Grade 3 Mid Life,Cobblestone Setts,"Subsidence, Broken Flags or Block",4.367105618,7.31896949,45801274,4744673,COLLEGE STREET,GUILDHALL
80.061599,Not classified,,,6.799450116,11.77769548,45801280,4744635,COPPERGATE,GUILDHALL
4.533771,Grade 3 Mid Life,Bituminous,"Patching, Fretting, Cracking - Coarse Cracking, Cracking - Wheel Track, Chipping Loss, Cracking - Longitudinal",2.810140533,1.6137515,45801703,4744627,PILGRIM STREET,GUILDHALL
21.221879,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting, Cracking - Transverse, Cracking - Coarse Cracking, Cracking - Wheel Track, Patching, Ironwork Deterioration",7.328188546,2.89674247,33301039,4744541,EASTFIELD AVENUE,HAXBY
60.222475,Grade 2 Signs of Surface Wear,Bituminous,Fretting - Joint,7.072320206,8.51764579,33301256,4744489,WHEATFIELD LANE,HAXBY
5.369499,Grade 3 Mid Life,Modular,Subsidence,5.455160455,0.98453995,45801252,4744641,CHAPTER HOUSE STREET,GUILDHALL
15.132668,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Wheel Track Crazing, Cracking - Crazing, Fretting, Cracking - Wheel Track, Cracking - Longitudinal, Cracking - Coarse Cracking, Patching, Edge Break or Scour, Chipping Loss",5.5560926,2.72437127,33301031,4744457,CROSSMOOR LANE,HAXBY
115.688496,Grade 4 Functionally Impaired,HRA,"Fretting, Cracking - Coarse Cracking, Cracking - Wheel Track, Patching, Fretting - Joint, Chipping Loss, Cracking - Transverse",7.962288263,14.53322677,45801841,4744640,TOWER STREET,GUILDHALL
45.555334,Grade 3 Mid Life,Bituminous,Chipping Loss,5.538644909,8.22732521,33300989,4744520,BARLEY VIEW,WIGGINTON
10.249413,Grade 3 Mid Life,Concrete,"Fretting, Cracking - Longitudinal, Cracking - Wheel Track, Cracking - Transverse, Concrete Joint Deterioration, Vegetation",4.806001538,2.13322354,33301252,4744485,WESTFIELD CLOSE,WIGGINTON
39.969358,Grade 1 Free From Defects,Bituminous,,9.143828001,4.37231571,45802823,5578201,SHOPPING CENTRE MCARTHUR GLEN FROM ST NICHOLAS AVENUE,
61.816785,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Crazing, Cracking - Wheel Track Crazing, Fretting, Fretting - Joint, Chipping Loss, Potholes, Patching",5.530399076,11.18074685,33301057,4744500,GLEBE WAY,WIGGINTON
55.092737,Grade 3 Mid Life,Bituminous,"Cracking - Coarse Cracking, Cracking - Wheel Track",5.596151246,9.84724326,45801841,4744650,TOWER STREET,GUILDHALL
15.72876499,Grade 3 Mid Life,Bituminous,"Cracking - Coarse Cracking, Cracking - Wheel Track, Fretting, Ironwork Deterioration",8.983181207,1.75135512,45801841,4744634,TOWER STREET,GUILDHALL
118.327688,Not classified,,,2.967949944,39.87842387,45802628,12261021,BACK LANE BETWEEN HAMBLETON TERRACE AND ROSE STREET,
54.46464699,Grade 3 Mid Life,Bituminous,"Fretting, Patching, Ironwork Deterioration",5.793018947,9.40443477,33300989,4744520,BARLEY VIEW,WIGGINTON
8.596207,Grade 3 Mid Life,Cobblestone Setts,Subsidence,2.417571357,3.55661943,45801396,4744594,FRIARGATE,GUILDHALL
20.60718999,Not classified,,,2.689964046,7.66274941,82641973,4744708,NABURN LANE REAR TRACK,FULFORD
7.106023,Grade 3 Mid Life,Bituminous,"Cracking - Coarse Cracking, Ironwork Deterioration",3.879333188,1.83221965,45801572,4744612,LOW PETERGATE,GUILDHALL
34.61574,Grade 3 Mid Life,Bituminous,"Cracking - Coarse Cracking, Cracking - Wheel Track, Chipping Loss, Patching, Reinstatement, Subsidence, Fretting",7.06731984,4.89921992,45801731,4744587,ROSE STREET,BOOTHAM
14.968603,Grade 1 Free From Defects,Bituminous,,6.147849202,2.43545519,45802145,4744430,THE VILLAGE,HAXBY
10.44023499,Grade 3 Mid Life,Bituminous,"Fretting, Chipping Loss, Cracking - Coarse Cracking, Cracking - Wheel Track",3.117615312,3.34960059,45801220,4744540,BROOK STREET,GUILDHALL
47.16672599,Grade 4 Functionally Impaired,Bituminous,"Subsidence, Patching, Reinstatement, Cracking - Joint Reflective, Chipping Loss, Fretting, Cracking - Transverse",8.340102592,5.65699395,33301253,4744436,WESTFIELD PLACE,WIGGINTON
10.601796,Not classified,,,6.478642801,1.63683639,45801280,4744635,COPPERGATE,GUILDHALL
36.53034199,Grade 2 Signs of Surface Wear,Bituminous,Fretting - Joint,5.589999734,6.53659506,45801822,4744629,TERRY AVENUE,BISHOPHILL
80.04799599,Grade 3 Mid Life,Bituminous,Fatting,6.089384724,13.14920645,33301140,4744421,MOOR LANE,HAXBY
38.06506,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Wheel Track Crazing, Cracking - Crazing, Cracking - Coarse Cracking, Fretting, Cracking - Wheel Track, Chipping Loss, Reinstatement",5.210011549,7.30789718,33301075,4744581,HAXBY ROAD,NEW EARSWICK
20.15857799,Grade 3 Mid Life,Bituminous,"Chipping Loss, Patching, Reinstatement, Fretting, Subsidence",3.669636062,5.4947107,45801572,4744612,LOW PETERGATE,GUILDHALL
16.139008,Grade 3 Mid Life,HRA,"Cracking - Transverse, Chipping Loss, Cracking - Coarse Cracking, Cracking - Wheel Track",5.959340392,2.70885704,45801390,4744545,FOUNTAYNE STREET,BOOTHAM
113.455738,Grade 4 Functionally Impaired,HRA,"Patching, Fretting, Chipping Loss, Edge Break or Scour, Cracking - Coarse Cracking, Cracking - Wheel Track, Cracking - Transverse",8.826400898,12.85753995,45801883,4744534,WIGGINTON ROAD,BOOTHAM
24.707718,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Wheel Track Crazing, Cracking - Crazing, Chipping Loss, Fretting, Patching, Cracking - Wheel Track, Cracking - Coarse Cracking, Potholes",3.281998256,7.53021044,34200132,4744589,HOWDEN LANE,NABURN
87.39623199,Grade 1 Free From Defects,Bituminous,,7.353590842,11.88818232,45802145,4744430,THE VILLAGE,HAXBY
19.205033,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Crazing, Cracking - Wheel Track Crazing, Fretting, Ironwork Deterioration, Cracking - Arc Cracking, Chipping Loss, Vegetation",5.333875558,3.60159445,33301200,4744439,SANDRINGHAM CLOSE,HAXBY
31.79918599,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Patching, Ironwork Deterioration, Cracking - Arc Cracking, Chipping Loss",7.186720569,4.42594138,33301136,4744381,MINSTER VIEW,WIGGINTON
535.869248,Not classified,,,8.399893736,63.81046611,45801616,5578734,MINSTER YARD,GUILDHALL
43.64787599,Grade 3 Mid Life,HRA,"Patching, Fretting, Cracking - Wheel Track, Cracking - Transverse, Chipping Loss",6.520654083,6.69556178,45801883,4744534,WIGGINTON ROAD,BOOTHAM
7.911769,Grade 3 Mid Life,Bituminous,"Fretting, Ironwork Deterioration, Chipping Loss",6.283638378,1.25946211,33300999,4744407,BRIDGE CLOSE,HAXBY
57.896678,Grade 2 Signs of Surface Wear,Bituminous,Chipping Loss,5.669432755,10.21496746,33300989,4744408,BARLEY VIEW,WIGGINTON
35.66740399,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting, Ironwork Deterioration, Vegetation, Cracking - Coarse Cracking",5.271071052,6.76854408,33301200,4744439,SANDRINGHAM CLOSE,HAXBY
66.645257,Grade 3 Mid Life,Bituminous,"Subsidence, Reinstatement, Chipping Loss",9.931751696,6.71221861,33300999,4744407,BRIDGE CLOSE,HAXBY
24.537313,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting, Subsidence, Reinstatement, Cracking - Coarse Cracking, Cracking - Wheel Track",4.093530768,5.99561945,45801220,4744577,BROOK STREET,GUILDHALL
17.512961,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting, Ironwork Deterioration, Patching, Cracking - Transverse, Cracking - Joint Reflective, Fretting - Joint",6.670926983,2.62600021,33301254,4744388,WESTFIELD ROAD,WIGGINTON
44.076273,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Crazing, Fretting, Cracking - Wheel Track, Cracking - Coarse Cracking, Chipping Loss, Fretting - Joint",6.6324139,6.64718548,45801883,4744582,WIGGINTON ROAD,BOOTHAM
17.93776199,Grade 3 Mid Life,Bituminous,"Cracking - Arc Cracking, Chipping Loss, Ironwork Deterioration",7.548009139,2.37714768,33301098,4744419,KIRKCROFT,WIGGINTON
30.152498,Grade 3 Mid Life,HRA,"Fretting - Joint, Fretting",6.702080777,4.50016781,45801883,4744534,WIGGINTON ROAD,BOOTHAM
64.37268,Not classified,,,6.479411055,9.93747158,45801280,4744635,COPPERGATE,GUILDHALL
46.36853299,Grade 4 Functionally Impaired,Bituminous,"Subsidence, Chipping Loss, Fretting, Cracking - Coarse Cracking",4.689679952,9.89014828,33301200,4744439,SANDRINGHAM CLOSE,HAXBY
34.64426199,Grade 3 Mid Life,Bituminous,"Fretting, Fatting",6.963415051,4.97657211,33301098,4744419,KIRKCROFT,WIGGINTON
18.95708799,Grade 3 Mid Life,Cobblestone Setts,"Broken Flags or Block, Ironwork Deterioration",3.123816656,6.07010086,45801396,4744594,FRIARGATE,GUILDHALL
34.322591,Grade 3 Mid Life,Bituminous,"Cracking - Coarse Cracking, Cracking - Transverse, Ironwork Deterioration, Cracking - Wheel Track, Patching, Chipping Loss",8.33381326,4.11951523,45801269,4744569,CLIFFORD STREET,GUILDHALL
108.984437,Grade 3 Mid Life,Bituminous,"Cracking - Coarse Cracking, Cracking - Wheel Track, Chipping Loss, Cracking - Fine Cracking, Fretting, Cracking - Transverse",4.822473311,22.60499861,45801269,4744558,CLIFFORD STREET,GUILDHALL
54.80795799,Grade 3 Mid Life,Bituminous,Chipping Loss,5.775075917,9.49311684,33301274,4744412,WOODLANDS AVENUE,WIGGINTON
21.98189199,Not classified,,,8.148149868,2.69845986,45801592,4744543,MARKET STREET,GUILDHALL
13.500887,Grade 3 Mid Life,Bituminous,"Fretting, Chipping Loss, Ironwork Deterioration, Vegetation, Cracking - Transverse",5.640823294,2.39410232,33301274,4744412,WOODLANDS AVENUE,WIGGINTON
121.806732,Not classified,,,1.82257329,66.84927046,45803189,10204840,CYCLE ROUTE BROADWAY WEST TO LOVE LANE,
18.022102,Not classified,,,5.174685699,3.48362504,45801796,4744537,ST SAMPSONS SQUARE,GUILDHALL
228.221652,Grade 1 Free From Defects,Modular,,7.581620455,30.10956157,45801709,4744509,POSTERN CLOSE,BISHOPHILL
64.208329,Grade 3 Mid Life,Bituminous,"Cracking - Coarse Cracking, Cracking - Wheel Track, Patching, Fretting, Ironwork Deterioration, Chipping Loss, Cracking - Transverse",9.276369678,6.92345924,45801289,4744538,CUMBERLAND STREET,GUILDHALL
97.40169199,Grade 1 Free From Defects,Bituminous,,7.046488181,13.82663581,33301161,4744402,OAK TREE LANE,HAXBY
12.105292,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting, Subsidence, Reinstatement, Patching, Cracking - Coarse Cracking, Cracking - Wheel Track",6.152622965,1.9679975,45801273,4744560,COLENSO STREET,BISHOPHILL
18.022054,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting, Subsidence, Patching, Cracking - Coarse Cracking, Cracking - Wheel Track, Reinstatement",6.200879157,2.90710415,45801273,4744560,COLENSO STREET,BISHOPHILL
32.080776,Grade 5 Structurally Impaired,Bituminous,"Cracking - Crazing, Cracking - Wheel Track Crazing, Fretting, Chipping Loss, Patching, Subsidence, Cracking - Coarse Cracking, Cracking - Wheel Track, Cracking - Transverse",7.425697739,4.32128052,45801265,4744455,CLARENCE STREET,GUILDHALL
59.052591,Grade 3 Mid Life,Bituminous,"Ironwork Deterioration, Fretting, Patching",8.996081773,6.56587143,45801883,4744525,WIGGINTON ROAD,BOOTHAM
36.999572,Grade 3 Mid Life,Bituminous,"Subsidence, Fretting, Chipping Loss, Ironwork Deterioration, Patching",7.386423286,5.01037197,45801857,4744514,VYNER STREET,BOOTHAM
10.546181,Grade 5 Structurally Impaired,Bituminous,"Cracking - Arc Cracking, Subsidence, Cracking - Coarse Cracking, Cracking - Wheel Track, Edge Break or Scour, Fatting, Fretting",3.28758976,3.20876444,33301140,4744396,MOOR LANE,HAXBY
10.221688,Grade 3 Mid Life,Bituminous,"Fretting, Chipping Loss",5.89173636,1.73541061,33301274,4744398,WOODLANDS AVENUE,WIGGINTON
10.063193,Grade 4 Functionally Impaired,Bituminous,"Fretting, Subsidence, Ironwork Deterioration, Patching, Cracking - Longitudinal, Cracking - Wheel Track, Chipping Loss",3.183888679,3.16142758,45801220,4744540,BROOK STREET,GUILDHALL
90.336656,Grade 3 Mid Life,Bituminous,"Fretting, Ironwork Deterioration, Cracking - Transverse, Cracking - Coarse Cracking, Cracking - Wheel Track",9.842525552,9.18078429,33301237,4744395,THE VILLAGE,WIGGINTON
15.965265,Grade 3 Mid Life,Bituminous,"Fretting - Joint, Cracking - Wheel Track, Cracking - Coarse Cracking",7.109487622,2.24618567,45801883,4744476,WIGGINTON ROAD,BOOTHAM
30.51313199,Grade 5 Structurally Impaired,Bituminous,"Cracking - Crazing, Cracking - Wheel Track Crazing, Subsidence, Fretting, Reinstatement, Chipping Loss",9.269465964,3.29262159,45802127,5578785,SOUTH ESPLANADE,GUILDHALL
24.98577399,Grade 1 Free From Defects,Bituminous,,5.625782633,4.44255375,33301123,4744385,MANCROFT,HAXBY
24.401402,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Crazing, Cracking - Coarse Cracking, Cracking - Wheel Track, Chipping Loss, Fretting, Patching, Cracking - Wheel Track Crazing",6.189357776,3.943474,45801575,4744451,LOWER FRIARGATE,GUILDHALL
